Ville,Titre,Lien,Description,Prix_de_vente,Localisation,Prix_m2,Surface_m2,type,Pieces,Chambres,Garage,Balcon,Ascenseur,Terrain_m2,DPE
paris-75,Parking / Garage - 16 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1286608447A1KIVHPK000,"Très grande place de parking dans le quartier d'alesia/les plantes/pernety place xxl : 4,65 m x 3,58 m au niveau des portières. qui plus est protégée entre deux poteaux possibilité de garer une voiture plus une moto rampe d'accès très facile...",32000.0,Paris 14  (75014),2000.0,16.0,Parking / Garage,,,0,0,0,,
paris-75,Appartement - 1 pièce(s) - 13 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1282886785A1KIVHAP000,"Nouveaute à découvrir studio dans le quartier des artistes paris 14 ème à proximité du parc montsouri, proche métro alesia, et site universitaire, rer danfert rochereau , ce bien est également tout proche de la célèbre rue piétonne daguerre et...",147500.0,Paris 14  (75014),11346.0,13.0,Appartement,1,,0,0,0,,G
paris-75,Appartement - 2 pièce(s) - 57 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600550A1KIVHAP000,"César & brutus immobilier vous propose ce 2 pièces de 57,09 m2 loi carrez entièrement rénové, niché au 5ème étage sur 7 par ascenseur. l'immeuble est équipé d'un local à vélos, d'un grand jardin fermé uniquement accessible pour les occupants...",510000.0,Paris 12  (75012),8947.0,57.0,Appartement,2,1,0,1,1,,
paris-75,Appartement - 2 pièce(s) - 48 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286600551A1KIVHAP000,"César & brutus vous propose en exclusivité ce 2 pièces très bien agencé. situé dans un immeuble de bon standing des années 1990, à proximité de la gare de lyon et du métro reuilly diderot dans le 12ème arrondissement, l'appartement de 47,77...",485000.0,Paris 12  (75012),10104.0,48.0,Appartement,2,1,0,0,1,,E
paris-75,Appartement - 3 pièce(s) - 67 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1287073131A1KIVHAP000,"César & brutus vous propose en exclusivité ce trois pièces de 67,18 m2 loi carrez situé dans le 9ème arrondissement à proximité des métros cadet et poissonnières, au 3ème étage d'un immeuble haussmannien. vous profiterez d'un double séjour de...",849000.0,Paris 9  (75009),12672.0,67.0,Appartement,3,2,0,0,0,,F
paris-75,Parking / Garage - 7 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1287132961A1KIVHPK000,"César & brutus vous propose à la vente une place de parking dans un immeuble sécurisé situé entre le métro poissonnière et cadet. la place mesure 4,5 m de profondeur sur 2 m de largeur. les charges de copropriété sont de 396  / an. le...",23000.0,Paris 9  (75009),,7.0,Parking / Garage,,,0,0,0,,
paris-75,Appartement - 3 pièce(s) - 66 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1287191797A1KIVHAP000,"César & brutus vous propose à la vente un appartement composé d'un séjour, d'une cuisine indépendante, de deux chambres, d'une salle de bain et d'un wc séparé situé au rez-de-chaussée dans un bel immeuble du 14ème limitrophe au 5ème et 6ème...",680000.0,Paris 14  (75014),10303.0,66.0,Appartement,3,2,0,0,0,,E
paris-75,Appartement - 2 pièce(s) - 52 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1287174924A1KIVHAP000,"Paris 4  Île saint-louis  rue saint-louis-en-l'Île. À vendre, appartement 3 pièces de 52,10 m² loi carrez, situé au 2e étage d'un immeuble de 1800 sans ascenseur. traversant et lumineux, il comprend une entrée, un double séjour côté rue, une...",780000.0,Paris 4  (75004),15000.0,52.0,Appartement,2,1,0,0,0,,E
paris-75,Appartement - 1 pièce(s) - 15 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286517917A1KIVHAP000,"Idéalement situé au pied du métro marx dormoy, au cur d'un quartier vivant, commerçant et parfaitement desservi, ce studio de 15 m² (loi carrez) séduit par son calme, sa luminosité et sa rénovation soignée. installé au rez-de-chaussée d'un...",135000.0,Paris 18  (75018),9000.0,15.0,Appartement,1,,0,0,0,,
paris-75,Appartement - 1 pièce(s) - 20 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286517916A1KIVHAP000,"Idéalement situé au pied du métro marx dormoy, dans une cour pavée au calme, ce beau studio de 20 m², entièrement rénové, se trouve au rez-de-chaussée d'un immeuble ancien bien entretenu. il se compose d'une pièce principale lumineuse, d'un coin...",179000.0,Paris 18  (75018),8950.0,20.0,Appartement,1,,0,0,0,,
paris-75,Appartement - 3 pièce(s) - 75 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1285211244A1KIVHAP000,"Rue de la butte aux cailles paris 13Ème dans un quartier très dynamique et apprécié, nous vous proposons un bel appartement de 3 pièces exposé sud ouest mesurant 75m2 et se composant ainsi: un spacieux séjour de 28m2, une cuisine semi ...",740000.0,Paris 13  (75013),9867.0,75.0,Appartement,3,2,0,0,1,,C
paris-75,Parking / Garage - 17 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1284658533A1KIVHPK000,"Grand box de plus de 17m2 en bas de la rue rémy dumontcel :6m de long x 3m de large (2,6m de large au fond). premier sous-sol par rampe. portail immeuble neuf. rareté dans le quartier, à ne pas manquer ! prix non négociable ht numéro de mandat...",45000.0,Paris 14  (75014),2647.0,17.0,Parking / Garage,,,0,0,0,,
paris-75,Appartement - 1 pièce(s) - 23 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287039639A1KIVHAP000,"Studio lumineux de 22,63 m² sis rue de montreuil à 5 minutes à pied du métro/rer nation et 1 minute du métro avron. niché au 4éme étage sans ascenseur d'un immeuble de 7 étages donnant sur une grande cour calme avec vue dégagée et vis-à-vis...",230000.0,Paris 11  (75011),10000.0,23.0,Appartement,1,1,0,0,0,,F
paris-75,Appartement - 2 pièce(s),https://www.paruvendu.fr/immobilier/prestige/appartement/1287239693A1KIVHAP000,"Magnifique t2 de 59 m² avec terrasse de 11 m²  exposition sud-ouest  livraison immediate  paris 13e, proche metro olympiades prix : 624 000  ttc  frais de notaire offerts si vous souhaitez plus de renseignements, contactez madame echeandia...",620000.0,Paris 13  (75013),,,Appartement,2,1,0,1,1,59.0,B
paris-75,Appartement - 2 pièce(s),https://www.paruvendu.fr/immobilier/vente/appartement/1287053782A1KIVHAP000,"Paris (75017)  frais de notaire rÉduits disponible fin janvier 2026 découvrez ce superbe appartement 2 pièces de 41,91 m², situé au premier étage d'un immeuble entièrement rénové, au cur du 17e arrondissement de paris, dans l'authentique et...",569000.0,Paris 17  (75017),,,Appartement,2,1,0,1,0,42.0,B
paris-75,Appartement - 2 pièce(s) - 43 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287190817A1KIVHAP000,"A peine à 5 minutes du metro tolbiac et 10 min du metro 14 maison blanche decrouvrez cet appartement t2 bien agencé avec exterieur. petite résidence qui vous permet de profitez d'un quartier paisible tout en etant connecté aux transports, 4...",570000.0,Paris 13  (75013),13256.0,43.0,Appartement,2,1,0,0,0,43.0,B
paris-75,Appartement - 1 pièce(s) - 19 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287206428A1KIVHAP000,"Affaire en or investissment rentable a 5% contacter m goma !! gestion lmnp tout pris en charge loyer assure residence etudiante la residence construite en 2016, offre une architecture d'une tres grande modernite et beneficie d'un emplacement...",113000.0,Paris 19  (75019),5947.0,19.0,Appartement,1,,0,0,0,19.0,B
paris-75,Appartement - 3 pièce(s) - 64 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1287206425A1KIVHAP000,Livraison immediate !! frais de notaire reduit bonaparte promotion superbe appartement 3 pieces avec une grande loggia a 2 pas du bois vincennes a 2 pas du metro venez visitez !! contacter au plus vite le responsable de projet la...,953900.0,Paris 12  (75012),14905.0,64.0,Appartement,3,2,0,0,0,64.0,B
paris-75,Appartement - 2 pièce(s),https://www.paruvendu.fr/immobilier/prestige/appartement/1287212448A1KIVHAP000,"Retour de lot / achetez du neuf a paris / offres commerciale achetez un grand deux pièces avec espace exterieur au pied de la ligne 14. en livraison immediate ! secteur en plein boom!! du stock possible !!!! plans, plaquette et descriptif...",630000.0,Paris 13  (75013),,,Appartement,2,1,1,0,0,59.0,B
paris-75,Appartement - 4 pièce(s),https://www.paruvendu.fr/immobilier/prestige/appartement/1287212449A1KIVHAP000,"Unique achetez du neuf a paris/ metro sevre lecourbe / livraison 2026 / frais de notaires offert. appartement de famille dans une residence a taille humain retrouver un superbe appartement traversant en double exposition, aux etages nobles....",2250000.0,Paris 15  (75015),,,Appartement,4,3,0,0,0,104.0,B
paris-75,Appartement - 4 pièce(s) - 92 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1285893920A1KIVHAP000,"Barbès-rochechouart dans un superbe immeuble ancien de style art nouveau, au 4? étage avec ascenseur et gardien à demeure, découvrez ce bel appartement familial de 92 m², situé dans un quartier vivant et authentique, à deux pas de la halle...",743000.0,Paris 18  (75018),8076.0,92.0,Appartement,4,2,0,0,1,,E
paris-75,Appartement - 1 pièce(s) - 24 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1277469810A1KIVHAP000,"Parc des buttes chaumont métro pyrénées/buttes chaumont venez découvrir ce charmant studio ensoleillé à deux pas du parc des buttes chaumont avec vue sur le sacré-cur. au 4ème étage avec ascenseur, ce studio bénéficie d'un calme absolu et d'un...",240000.0,Paris 19  (75019),10000.0,24.0,Appartement,1,1,0,0,1,,E
paris-75,Appartement - 4 pièce(s) - 90 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1272635591A1KIVHAP000,"Dans un bel immeuble ancien en pierre, cet appartement traversant de 91 m², situé au 4e étage avec ascenseur, conjugue le charme l'ancien et le confort moderne. l'exposition plein sud inonde de lumière le séjour, offrant une atmosphère chaleureuse...",1029000.0,Paris 11  (75011),11433.0,90.0,Appartement,4,3,0,1,1,,D
paris-75,Appartement - 1 pièce(s) - 27 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285997177A1KIVHAP000,"Studio de 27,10 m2 avec balcon de 5,38 m2, au 3áµ? étage d'une résidence semi-récente de standing avec gardien et ascenseur. il se compose d'une pièce de vie, cuisine séparée, salle de bain et wc indépendants, avec chauffage individuel....",210000.0,Paris 17  (75017),7778.0,27.0,Appartement,1,1,0,1,1,4.0,D
paris-75,Appartement - 4 pièce(s) - 110 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1286946788A1KIVHAP000,"**retour t4 en étage avec terrasse au pied des metros 6 et 10** les lignes de métro 6 et 10 à deux pas de l'adresse, la résidence est nichée entre le dôme des invalides et la gare montparnasse. ce 4 pièces de 110m² en étage se compose d'un...",2199000.0,Paris 15  (75015),19991.0,110.0,Appartement,4,3,0,1,0,,
paris-75,Parking / Garage - 17 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1286762340A1KIVHPK000,"Vous propose ce bien : À vendre : parking idéalement situé dans le 20ème arrondissement de paris au 137 rue pelleport, au cur d'un quartier dynamique et prisé. proposé à un prix attractif de 20 000, ce bien rare offre de nombreux atouts pour...",20000.0,Paris 20  (75020),1176.0,17.0,Parking / Garage,,,0,0,0,,A
paris-75,Appartement - 1 pièce(s) - 26 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287158079A1KIVHAP000,"Milan petrovic saraidarian vous propose ce bien : paris 9ème À vendre beau studio meublé en mezzanine de 26,28 m² idéalement situé rue papillon, à proximité des métros cadet et poissonnière, ce charmant studio lumineux et en parfait état...",255000.0,Paris 9  (75009),9808.0,26.0,Appartement,1,1,0,0,1,,E
paris-75,Appartement - 2 pièce(s) - 44 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287182735A1KIVHAP000,"Yeliz polat vous propose ce bien : cur du marais, paris 75004- rue du temple-appartement 2 pièces 44,40m2 découvrez cet appartement idéalement situé dans le quartier du marais, au sein du 4ème arrondissement de paris. a deux pas du bhv ce...",549000.0,Paris 4  (75004),12477.0,44.0,Appartement,2,1,0,0,0,,E
paris-75,Appartement - 2 pièce(s) - 25 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1284908359A1KIVHAP000,"75020 paris buzenval t2 25m2 6eme Étage lumineux exposition sud-est calme pas de vis-a-vis placard sÉcurisÉe gardien cave dpe e atouts = quartier très recherché du 20ème arrondissement buzenval, proche commerces et...",240000.0,Paris 20  (75020),9600.0,25.0,Appartement,2,1,0,0,0,,E
paris-75,Appartement - 2 pièce(s) - 44 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1286546203A1KIVHAP000,"75006 paris quai des grands augustins 2 piÈces avec terrasse 1 chambre en duplex 44 m² au sol lumineux & calme les + : quai de seine, matériau de qualité calme ouest gaël brossaud et efficity, l'agence qui estime votre bien...",780000.0,Paris 6  (75006),17727.0,44.0,Appartement,2,1,0,1,0,,D
paris-75,Parking / Garage - 11 m²,https://www.paruvendu.fr/immobilier/vente/parking-garage/1286572715A1KIVHPK000,"75013 parking paris centre italie 2 sous le centre commercial italie 2, efficity vous propose une place de parking au niveau 6, sécurisée et surveillée 24h/24. non assujetti au dpe / ges. surface 11 m² charges mensuelles 31  les...",8500.0,Paris 13  (75013),773.0,11.0,Parking / Garage,,,0,0,0,,
paris-75,Appartement - 3 pièce(s) - 57 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1286572731A1KIVHAP000,"75018 paris  appartement vue sacre coeur  3 pieces 2 chambres  cave  À 2min À pieds du mÉtro 12 et 4 lena scerbo et efficity, l'agence qui estime votre bien en ligne, vous proposent, dans une résidence bien entretenue avec parc privatif,...",490000.0,Paris 18  (75018),8596.0,57.0,Appartement,3,2,0,0,0,,E
paris-75,Appartement - 2 pièce(s) - 28 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285903279A1KIVHAP000,"Rue des goncourt situé à proximité immédiate des commerces et du métro, venez découvrir ce deux pièces entièrement sur cour au cinquième étage dans un immeuble ancien bien entretenu et sécurisé. ce bien, au calme et sans aucune perte de...",265000.0,Paris 11  (75011),9464.0,28.0,Appartement,2,1,0,0,0,,E
paris-75,Appartement - 3 pièce(s) - 62 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1285718437A1KIVHAP000,"ExclusivitÉ  paris 75020  limite 12e  porte de vincennes  grand 3 piÈces au calme  cave À la frontière du 12e arrondissement, à proximité immédiate de la place de la nation et de toutes ses commodités, venez découvrir ce vaste 3 pièces de...",449900.0,Paris 12  (75012),7256.0,62.0,Appartement,3,2,0,0,1,,D
paris-75,Appartement - 1 pièce(s) - 18 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1287213684A1KIVHAP000,"4, rue bellot, 75019, paris votre agence manda vous propose en exclusivité ce charmant studio (15,91 m² loi carrez / 18,19m² surface au sol) situé au cinquième et dernier étage sans ascenseur au sein d'une copropriété ancienne bien entretenue....",170000.0,Paris 19  (75019),9444.0,18.0,Appartement,1,,0,0,0,,G
paris-75,Appartement - 3 pièce(s) - 77 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1286572954A1KIVHAP000,"Au cur du 9? arrondissement, dans le quartier recherché du faubourg montmartre, cet appartement de 75 m² vous séduira par sa lumière, ses volumes et ses finitions soignées. entièrement rénové, vous apprécierez la qualité de ses prestations,...",880000.0,Paris 9  (75009),11429.0,77.0,Appartement,3,2,0,1,0,,D
paris-75,Appartement - 2 pièce(s) - 29 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1279299634A1KIVHAP000,"Au cur du 11è arrondissement, dans un quartier animé, à quelques pas du père lachaise et du boulevard voltaire, venez découvrir cet appartement de 2 pièces de 29m2 en étage élevé dans un immeuble ancien bien entretenu et dont les parties...",315000.0,Paris 11  (75011),10862.0,29.0,Appartement,2,1,0,0,0,,
paris-75,Appartement - 3 pièce(s) - 75 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1287204178A1KIVHAP000,"A proximité de : métro bonne nouvelle, chÂteau d'eau, poissonniÈre, en plein cur de paris, venez découvrir cet appartement de 3 pièces idéalement situé dans l'un des quartiers les plus recherchés de paris, à deux pas des grands boulevards, au...",649000.0,Paris 10  (75010),8653.0,75.0,Appartement,3,2,0,0,0,,C
paris-75,Appartement - 5 pièce(s) - 125 m²,https://www.paruvendu.fr/immobilier/prestige/appartement/1286058826A1KIVHAP000,"Véritable opportunité, je vous propose de venir découvrir cet appartement traversant de 125 m2, rue de saussure, situé au 1er étage d'un immeuble sécurisé. cet appartement est composé d'un t2 de 52 m2 et un t3 de 69 m2. cette configuration...",870000.0,Paris 17  (75017),6960.0,125.0,Appartement,5,3,1,0,0,,D
paris-75,Appartement - 1 pièce(s) - 21 m²,https://www.paruvendu.fr/immobilier/vente/appartement/1281122792A1KIVHAP000,"Magnifique studio situé au dernier étage d'un immeuble calme et sécurisé, offrant une vue imprenable sur le sacré-cur. ce bien rare dispose d'un balcon privatif pour profiter de l'extérieur ensoleillé et admirer le panorama. récemment rénové, le...",215000.0,Paris 19  (75019),10238.0,21.0,Appartement,1,,0,1,0,,C
